    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
    GSVars(3): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;NRANDx;SE(NRANDx);SD(NRANDx);immigBord;SE(immigBord);SD(immigBord);immigSC;SE(immigSC);SD(immigSC)
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1147; 0.0058; 0.5812; 4039.62; 73.63; 7363.49; 4039.62; 0.74; 7363.49; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0030; 0.0001; 1.0144; 14.4989; 0.0006; 6.2909; 2.5151; 0.0001; 1.1125
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0995; 0.0057; 0.5749; 4997.07; 105.26; 10525.65; 4997.07; 1.05; 10525.65; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0007; 0.0001; 0.9981; 14.4706; 0.0006; 6.3788; 2.4908; 0.0001; 1.1185
10; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1001; 0.0058; 0.5795; 6167.71; 135.16; 13516.28; 6167.71; 1.35; 13516.28; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0014; 0.0001; 1.0036; 14.4641; 0.0006; 6.3094; 2.4799; 0.0001; 1.1221
11; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0928; 0.0058; 0.5836; 7597.05; 180.77; 18076.68; 7597.05; 1.81; 18076.68; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0131; 0.0001; 0.9948; 14.5538; 0.0006; 6.3290; 2.5031; 0.0001; 1.1138
12; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1069; 0.0058; 0.5791; 9496.51; 246.29; 24629.20; 9496.51; 2.46; 24629.20; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0103; 0.0001; 0.9869; 14.4802; 0.0006; 6.3899; 2.5115; 0.0001; 1.1129
13; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1012; 0.0058; 0.5802; 11827.34; 332.88; 33287.99; 11827.34; 3.33; 33287.99; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0012; 0.0001; 0.9954; 14.4442; 0.0006; 6.3420; 2.5040; 0.0001; 1.1202
14; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0861; 0.0059; 0.5872; 14328.83; 420.82; 42082.01; 14328.83; 4.21; 42082.01; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0086; 0.0001; 0.9978; 14.5394; 0.0006; 6.3578; 2.5073; 0.0001; 1.1224
15; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0986; 0.0059; 0.5860; 17376.55; 509.28; 50927.98; 17376.55; 5.09; 50927.98; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0042; 0.0001; 0.9993; 14.4408; 0.0006; 6.3543; 2.4818; 0.0001; 1.1196
16; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0959; 0.0059; 0.5895; 20768.20; 595.57; 59557.31; 20768.20; 5.96; 59557.31; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0001; 0.0001; 0.9934; 14.5204; 0.0006; 6.3602; 2.4910; 0.0001; 1.1222
17; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0979; 0.0058; 0.5793; 24802.08; 700.39; 70039.32; 24802.08; 7.00; 70039.32; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0020; 0.0001; 0.9944; 14.4892; 0.0006; 6.3287; 2.4943; 0.0001; 1.1163
18; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0999; 0.0058; 0.5824; 29467.05; 816.48; 81648.38; 29467.05; 8.16; 81648.38; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0023; 0.0001; 0.9980; 14.5857; 0.0006; 6.4075; 2.5150; 0.0001; 1.1191
19; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0976; 0.0059; 0.5871; 33948.46; 920.57; 92057.12; 33948.46; 9.21; 92057.12; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0087; 0.0001; 0.9983; 14.5718; 0.0006; 6.3607; 2.5136; 0.0001; 1.1158
20; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0934; 0.0058; 0.5802; 38751.76; 1018.90; 101890.38; 38751.76; 10.19; 101890.38; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0071; 0.0001; 1.0125; 14.4868; 0.0006; 6.3655; 2.4831; 0.0001; 1.1181
21; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0976; 0.0058; 0.5839; 43394.56; 1108.33; 110833.30; 43394.56; 11.08; 110833.30; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0034; 0.0001; 0.9861; 14.4635; 0.0006; 6.3068; 2.5014; 0.0001; 1.1138
22; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0891; 0.0058; 0.5845; 48053.28; 1186.59; 118658.69; 48053.28; 11.87; 118658.69; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0038; 0.0001; 0.9996; 14.4907; 0.0006; 6.2872; 2.5006; 0.0001; 1.1111
23; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1028; 0.0059; 0.5876; 52632.50; 1244.31; 124430.61; 52632.50; 12.44; 124430.61; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0149; 0.0001; 1.0140; 14.4895; 0.0006; 6.3552; 2.5200; 0.0001; 1.1121
24; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0998; 0.0058; 0.5775; 58328.40; 1322.53; 132253.40; 58328.40; 13.23; 132253.40; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0038; 0.0001; 1.0092; 14.5370; 0.0006; 6.3329; 2.5110; 0.0001; 1.1187
25; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0946; 0.0059; 0.5882; 64593.77; 1413.01; 141301.40; 64593.77; 14.13; 141301.40; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0017; 0.0001; 1.0067; 14.4147; 0.0006; 6.3787; 2.5130; 0.0001; 1.1228
26; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1020; 0.0058; 0.5829; 70294.37; 1489.01; 148901.17; 70294.37; 14.89; 148901.17; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0009; 0.0001; 1.0040; 14.5916; 0.0006; 6.3338; 2.5263; 0.0001; 1.1083
27; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0974; 0.0058; 0.5779; 75674.36; 1548.04; 154804.16; 75674.36; 15.48; 154804.16; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0060; 0.0001; 1.0030; 14.4619; 0.0006; 6.3293; 2.5104; 0.0001; 1.1195
28; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0994; 0.0059; 0.5930; 82281.29; 1633.67; 163367.01; 82281.29; 16.34; 163367.01; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0011; 0.0001; 1.0093; 14.5647; 0.0006; 6.3258; 2.5046; 0.0001; 1.1140
29; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0951; 0.0059; 0.5862; 87256.63; 1687.51; 168751.26; 87256.63; 16.88; 168751.26; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0109; 0.0001; 1.0013; 14.6298; 0.0006; 6.3419; 2.5255; 0.0001; 1.1152
30; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0916; 0.0059; 0.5874; 91671.14; 1731.11; 173110.97; 91671.14; 17.31; 173110.97; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0048; 0.0001; 0.9954; 14.5169; 0.0006; 6.3539; 2.4817; 0.0001; 1.1163
31; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0930; 0.0058; 0.5800; 96436.26; 1769.10; 176909.91; 96436.26; 17.69; 176909.91; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0006; 0.0001; 0.9959; 14.5752; 0.0006; 6.3838; 2.5065; 0.0001; 1.1111
32; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0879; 0.0059; 0.5946; 101837.49; 1819.14; 181913.72; 101837.49; 18.19; 181913.72; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0126; 0.0001; 1.0003; 14.4358; 0.0006; 6.3395; 2.5059; 0.0001; 1.1166
33; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0897; 0.0059; 0.5934; 105981.49; 1850.50; 185050.30; 105981.49; 18.51; 185050.30; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0076; 0.0001; 0.9918; 14.5124; 0.0006; 6.3286; 2.5165; 0.0001; 1.1189
34; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0864; 0.0059; 0.5855; 110253.78; 1884.86; 188486.47; 110253.78; 18.85; 188486.47; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0120; 0.0001; 0.9996; 14.4715; 0.0006; 6.3316; 2.5179; 0.0001; 1.1209
35; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1024; 0.0058; 0.5826; 115638.28; 1923.96; 192396.22; 115638.28; 19.24; 192396.22; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0007; 0.0001; 1.0128; 14.3817; 0.0006; 6.4008; 2.5032; 0.0001; 1.1162
36; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0880; 0.0058; 0.5804; 120056.88; 1957.84; 195784.33; 120056.88; 19.58; 195784.33; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0096; 0.0001; 1.0038; 14.5682; 0.0006; 6.3378; 2.5061; 0.0001; 1.1195
37; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0758; 0.0060; 0.5984; 122667.26; 1970.25; 197024.88; 122667.26; 19.70; 197024.88; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0150; 0.0001; 0.9976; 14.5619; 0.0006; 6.3236; 2.4950; 0.0001; 1.1182
38; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0817; 0.0059; 0.5878; 126654.56; 1997.78; 199777.72; 126654.56; 19.98; 199777.72; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0032; 0.0001; 0.9977; 14.4677; 0.0006; 6.3550; 2.5075; 0.0001; 1.1197
39; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0925; 0.0058; 0.5842; 131701.82; 2042.46; 204246.08; 131701.82; 20.42; 204246.08; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0203; 0.0001; 0.9944; 14.4705; 0.0006; 6.3414; 2.4993; 0.0001; 1.1173
40; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0893; 0.0059; 0.5877; 135337.94; 2057.99; 205798.68; 135337.94; 20.58; 205798.68; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0043; 0.0001; 0.9960; 14.5069; 0.0006; 6.3203; 2.4875; 0.0001; 1.1108
41; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0886; 0.0059; 0.5879; 140253.24; 2094.92; 209491.53; 140253.24; 20.95; 209491.53; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0062; 0.0001; 1.0082; 14.6932; 0.0006; 6.3615; 2.4985; 0.0001; 1.1124
42; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0842; 0.0060; 0.5962; 143456.30; 2110.07; 211007.26; 143456.30; 21.10; 211007.26; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0024; 0.0001; 0.9984; 14.4644; 0.0006; 6.3506; 2.5039; 0.0001; 1.1148
43; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0991; 0.0060; 0.5953; 147962.80; 2132.16; 213216.43; 147962.80; 21.32; 213216.43; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0004; 0.0001; 0.9992; 14.4558; 0.0006; 6.3099; 2.4991; 0.0001; 1.1197
44; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0910; 0.0058; 0.5818; 152732.98; 2164.38; 216437.92; 152732.98; 21.64; 216437.92; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0071; 0.0001; 1.0072; 14.4631; 0.0006; 6.3667; 2.5093; 0.0001; 1.1151
45; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0835; 0.0058; 0.5803; 155972.83; 2177.08; 217707.82; 155972.83; 21.77; 217707.82; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0024; 0.0001; 0.9994; 14.3957; 0.0006; 6.3956; 2.4934; 0.0001; 1.1151
46; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0913; 0.0058; 0.5834; 158614.05; 2174.09; 217408.56; 158614.05; 21.74; 217408.56; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0009; 0.0001; 1.0031; 14.4919; 0.0006; 6.3356; 2.4971; 0.0001; 1.1207
47; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0876; 0.0059; 0.5915; 161625.01; 2181.81; 218180.75; 161625.01; 21.82; 218180.75; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0167; 0.0001; 0.9964; 14.3675; 0.0006; 6.3627; 2.5020; 0.0001; 1.1223
48; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0912; 0.0059; 0.5862; 166115.25; 2216.83; 221683.00; 166115.25; 22.17; 221683.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0259; 0.0001; 0.9999; 14.4863; 0.0006; 6.3332; 2.5127; 0.0001; 1.1152
49; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0883; 0.0059; 0.5886; 170467.33; 2250.99; 225098.86; 170467.33; 22.51; 225098.86; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0104; 0.0001; 0.9997; 14.4856; 0.0006; 6.3015; 2.4955; 0.0001; 1.1171
50; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.0772; 0.0059; 0.5906; 173745.46; 2262.37; 226236.78; 173745.46; 22.62; 226236.78; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0127; 0.0001; 1.0110; 14.4567; 0.0006; 6.3643; 2.4944; 0.0001; 1.1123
Population 2: South Coast
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196;      0;      0;      0; 110.00; 0.00; 0.00; 110.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0162; 0.0001; 0.9995; 14.4856; 0.0006; 6.3456; 2.4947; 0.0001; 1.1225
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.5407; 0.0045; 0.4505; 206.27; 0.79; 78.75; 206.27; 0.01; 78.75; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0059; 0.0001; 1.0033; 14.4918; 0.0006; 6.3874; 2.5096; 0.0001; 1.1189
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.4676; 0.0047; 0.4707; 359.38; 2.00; 200.43; 359.38; 0.02; 200.43; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0013; 0.0001; 1.0180; 14.4478; 0.0006; 6.2893; 2.5040; 0.0001; 1.1133
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.4351; 0.0047; 0.4747; 604.80; 4.26; 425.57; 604.80; 0.04; 425.57; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0035; 0.0001; 0.9976; 14.5380; 0.0006; 6.3616; 2.5024; 0.0001; 1.1127
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.4082; 0.0049; 0.4856; 983.84; 8.04; 804.29; 983.84; 0.08; 804.29; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0064; 0.0001; 0.9871; 14.4064; 0.0006; 6.3005; 2.5001; 0.0001; 1.1269
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.3813; 0.0047; 0.4748; 1549.01; 14.29; 1428.81; 1549.01; 0.14; 1428.81; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0016; 0.0001; 1.0053; 14.5534; 0.0006; 6.3448; 2.4947; 0.0001; 1.1122
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.3527; 0.0049; 0.4864; 2386.51; 24.89; 2489.19; 2386.51; 0.25; 2489.19; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0071; 0.0001; 0.9950; 14.4554; 0.0006; 6.3757; 2.5065; 0.0001; 1.1144
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.4196; 0.3358; 0.0049; 0.4933; 3595.16; 41.95; 4195.29; 3595.16; 0.42; 4195.29; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0014; 0.0001; 0.9958; 14.5305; 0.0006; 6.3793; 2.5001; 0.0001; 1.1086
