    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
    GSVars(3): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;NRANDx;SE(NRANDx);SD(NRANDx);immigBord;SE(immigBord);SD(immigBord);immigSC;SE(immigSC);SD(immigSC)
50; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.3976; 0.0044; 0.4442; 602662.72; 1293.27; 129327.41; 602662.72; 12.93; 129327.41; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0165; 0.0001; 1.0057; 14.4915; 0.0006; 6.2962; 2.4968; 0.0001; 1.1148
Population 2: South Coast
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247;      0;      0;      0; 110.00; 0.00; 0.00; 110.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0033; 0.0001; 1.0038; 14.5338; 0.0006; 6.3540; 2.4959; 0.0001; 1.1218
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.6915; 0.0039; 0.3852; 234.78; 0.80; 79.87; 234.78; 0.01; 79.87; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0078; 0.0001; 1.0029; 14.4827; 0.0006; 6.3426; 2.4926; 0.0001; 1.1130
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.6368; 0.0040; 0.4014; 472.81; 2.30; 230.12; 472.81; 0.02; 230.12; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0012; 0.0001; 1.0128; 14.5746; 0.0006; 6.3438; 2.4864; 0.0001; 1.1202
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.6069; 0.0041; 0.4084; 916.81; 5.42; 541.55; 916.81; 0.05; 541.55; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0084; 0.0001; 0.9994; 14.3983; 0.0006; 6.3546; 2.4937; 0.0001; 1.1318
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.5719; 0.0040; 0.4038; 1708.88; 11.65; 1164.97; 1708.88; 0.12; 1164.97; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0113; 0.0001; 1.0065; 14.3340; 0.0006; 6.3282; 2.4901; 0.0001; 1.1214
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.5360; 0.0041; 0.4134; 3088.39; 24.32; 2432.01; 3088.39; 0.24; 2432.01; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0087; 0.0001; 1.0144; 14.4516; 0.0006; 6.3690; 2.4872; 0.0001; 1.1233
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.5131; 0.0042; 0.4189; 5498.74; 49.43; 4943.10; 5498.74; 0.49; 4943.10; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0008; 0.0001; 1.0013; 14.4935; 0.0006; 6.3324; 2.5059; 0.0001; 1.1160
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.5247; 0.5007; 0.0042; 0.4245; 9679.61; 97.38; 9738.37; 9679.61; 0.97; 9738.37; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0105; 0.0001; 0.9939; 14.4522; 0.0006; 6.3406; 2.4984; 0.0001; 1.1258
